
# Iteration 1

Area,Value,Unit,Description,Sample,Stddev,Multiplex,Bottleneck,Idle
Frontend_Bound,20.3,% Slots,,frontend_retired.latency_ge_4,0.0,100.0,,
Bad_Speculation,4.6,% Slots <,,,0.0,100.0,,
Backend_Bound,52.7,% Slots,,topdown.backend_bound_slots,0.0,100.0,<==,
Retiring,22.4,% Slots <,,uops_retired.slots,0.0,100.0,,
MUX,100.0,%,,,0.0,100.0,,
# 4.8-full-perf on INTEL(R) XEON(R) SILVER 4514Y [spr/sapphire_rapids]

# Iteration 2

Area,Value,Unit,Description,Sample,Stddev,Multiplex,Bottleneck,Idle
Frontend_Bound,20.3,% Slots,,frontend_retired.latency_ge_4,0.0,100.0,,
Bad_Speculation,4.6,% Slots <,,,0.0,100.0,,
Backend_Bound,52.7,% Slots,,topdown.backend_bound_slots,0.0,100.0,<==,
Retiring,22.5,% Slots <,,uops_retired.slots,0.0,100.0,,
MUX,100.0,%,,,0.0,100.0,,
# 4.8-full-perf on INTEL(R) XEON(R) SILVER 4514Y [spr/sapphire_rapids]

# Iteration 3

Area,Value,Unit,Description,Sample,Stddev,Multiplex,Bottleneck,Idle
Frontend_Bound,24.6,% Slots,,frontend_retired.latency_ge_4,0.0,100.0,,
Bad_Speculation,6.3,% Slots <,,,0.0,100.0,,
Backend_Bound,45.4,% Slots,,topdown.backend_bound_slots,0.0,100.0,<==,
Retiring,23.7,% Slots <,,uops_retired.slots,0.0,100.0,,
MUX,100.0,%,,,0.0,100.0,,
# 4.8-full-perf on INTEL(R) XEON(R) SILVER 4514Y [spr/sapphire_rapids]

# Iteration 4

Area,Value,Unit,Description,Sample,Stddev,Multiplex,Bottleneck,Idle
Frontend_Bound,25.5,% Slots,,frontend_retired.latency_ge_4,0.0,100.0,,
Bad_Speculation,6.7,% Slots <,,,0.0,100.0,,
Backend_Bound,44.8,% Slots,,topdown.backend_bound_slots,0.0,100.0,<==,
Retiring,23.0,% Slots <,,uops_retired.slots,0.0,100.0,,
MUX,100.0,%,,,0.0,100.0,,
# 4.8-full-perf on INTEL(R) XEON(R) SILVER 4514Y [spr/sapphire_rapids]

# Iteration 5

Area,Value,Unit,Description,Sample,Stddev,Multiplex,Bottleneck,Idle
Frontend_Bound,19.5,% Slots,,frontend_retired.latency_ge_4,0.0,100.0,,
Bad_Speculation,4.4,% Slots <,,,0.0,100.0,,
Backend_Bound,54.3,% Slots,,topdown.backend_bound_slots,0.0,100.0,<==,
Retiring,21.9,% Slots <,,uops_retired.slots,0.0,100.0,,
MUX,100.0,%,,,0.0,100.0,,
# 4.8-full-perf on INTEL(R) XEON(R) SILVER 4514Y [spr/sapphire_rapids]
